0352-0189	0337-0171	0286-0282	0191-0179	0333-0052	0238-0025	0092-0194	0108-0187	0150-0210	0385-0257	0467-0211	0424-0101	0394-0028	0303-0091	0236-0141	0241-0121	0265-0080	0249-0282	0215-0224	0150-0114	0113-0055	0056-0089	0480-0313	0428-0179	0362-0184	0040-0395	0483-0444	0473-0431	0453-0320	0500-0178	0457-0132	0359-0116	0309-0174	0242-0205	0207-0185	0139-0068	0257-0011	0216-0085	0171-0179	0389-0271	0359-0343	Average	Err
1364441.050	617344.911	1215582.081	1151099.821	557899.122	657133.807	865987.717	718762.323	687951.150	645715.748	549311.668	377459.241	954819.350	1381457.073	590703.288	254245.398	1408405.666	597738.922	1790426.269	831084.121	695702.534	514653.340	1138549.520	362436.210	828617.561	931875.253	791063.841	502693.841	760283.519	1274464.834	590513.553	582803.818	512732.848	512037.152	771147.797	616983.951	1071190.378	633254.916	872049.993	807962.629	1957819.144	827961.106	57459.747
1411206.963	707146.817	1228090.733	1197538.710	594501.080	622672.927	872361.591	736045.211	735653.399	618799.549	502143.146	362382.220	915939.024	1360323.946	589325.778	217354.980	1463007.804	594771.029	1661739.410	835077.819	717893.860	474222.738	1241254.974	404011.395	833823.715	882329.640	861198.056	529512.859	759802.239	1264294.710	576183.133	513698.493	518782.784	418960.382	846633.166	619030.933	1285255.069	611108.324	939760.840	815508.852	2120937.574	840494.777	60666.125
1380189.086	678567.733	1274748.666	1088539.595	524646.070	651429.405	845959.066	639327.990	723670.762	584546.915	479299.316	403321.869	848931.587	1331808.108	565001.087	216153.323	1393472.104	591675.103	1722001.215	858495.483	673414.027	495081.288	1152105.573	500694.679	832180.884	775318.890	735115.044	464956.556	742400.574	1360126.498	628090.412	688818.071	576926.649	474361.568	813506.604	571891.720	1122804.569	641277.791	906094.381	929788.164	2013738.631	826840.904	57910.730
1462939.931	719965.523	1273031.792	1162724.583	615379.684	601377.831	890977.254	714458.570	684801.234	606256.961	523945.746	410645.962	989374.326	1353181.875	543755.353	230645.712	1261198.784	557124.755	1696795.719	801408.275	658549.880	480966.828	1160898.187	447291.113	842130.422	872953.936	753030.383	420595.500	661351.177	1257811.313	578245.541	576258.719	510082.723	427816.242	780231.956	585526.443	1136218.706	624210.863	837399.378	898705.499	2094465.633	822066.593	59314.276
1328113.668	741148.012	1183501.378	1045320.037	701207.945	634499.765	883933.906	605999.353	763114.124	581321.414	436814.018	392921.902	920810.441	1292312.300	559989.296	176899.697	1478987.225	640369.221	1661929.145	900146.254	703913.602	407266.205	1181528.438	422753.547	794414.290	834439.198	719424.083	539855.751	711740.572	1306935.806	572761.726	558707.425	570764.106	453206.846	774797.503	575854.567	1153466.114	583133.926	849965.105	898338.369	2022046.881	818650.077	57969.140
1339539.439	621770.527	1311688.446	1219367.533	613648.927	682363.983	882362.034	721901.441	816733.648	574006.575	457152.724	341688.724	989486.933	1388079.301	482916.628	220748.621	1452316.293	536642.590	1694177.988	928996.828	634976.417	431017.063	1204165.565	446086.370	812608.832	855424.239	762969.123	538703.455	646709.159	1339062.787	690198.666	602846.352	512668.060	423520.202	779807.751	645461.225	1116927.401	607150.105	885172.585	779301.790	1981134.999	828573.203	59620.195
1283950.060	694615.027	1103436.136	1146931.813	672113.646	629366.112	840486.049	773622.070	726896.263	576039.675	498326.843	392707.486	936006.239	1320626.062	520805.085	225771.210	1351770.429	567870.256	1716102.450	945264.708	720985.158	443544.225	1186540.229	404227.354	795085.305	854526.466	750222.916	568006.001	643506.796	1302433.062	540502.085	620703.073	487322.191	451477.632	794375.726	641248.482	1149472.416	566417.160	814814.699	695623.863	2066862.993	815136.718	57906.964
1391605.602	655392.252	1167521.957	1071239.740	600893.466	656979.550	936705.021	731622.680	716490.127	600048.141	480741.613	372185.214	915861.896	1409212.427	509357.718	244925.227	1417551.528	508139.092	1692485.795	1059784.660	690601.275	499574.777	1179507.680	430305.941	802872.168	846961.732	771050.615	456412.294	743440.262	1356586.314	559617.538	514421.956	569110.477	437744.184	786050.508	645362.501	1142834.763	654068.732	834974.468	813613.041	2014221.454	826538.448	59008.939
1425481.850	699443.252	1172347.097	1066567.314	635574.932	651967.760	855408.813	635085.939	765040.786	558198.379	469306.586	328957.943	898238.102	1376670.497	542081.671	241320.255	1445325.393	609271.131	1633410.222	1026162.935	749266.527	444633.275	1168614.093	436113.694	791194.959	880176.220	864167.491	599708.777	617705.871	1335670.689	557322.203	588731.891	545217.703	440429.788	813862.937	642272.745	1194229.910	593148.252	833951.748	707777.725	2089461.555	827549.242	59398.605
1360620.119	616152.509	1073252.786	1077889.733	688622.165	616505.756	846705.667	693908.532	764917.381	498191.097	466506.833	409010.845	1012164.167	1384789.012	576582.657	190427.983	1419863.832	615766.868	1656619.640	903163.509	715745.068	422568.440	1130508.134	380487.294	859100.169	963368.240	766487.711	512354.920	687434.391	1271740.666	562718.092	594049.109	536995.837	458397.574	808767.848	667285.420	1106956.267	613522.437	820875.433	734899.085	2154678.076	820502.471	59368.577
1462864.346	684444.902	1254035.117	1190934.994	637717.553	711629.508	950038.944	668666.015	756570.567	583226.480	510105.861	402931.600	889320.540	1364876.053	544497.326	256494.457	1426979.679	682959.413	1695068.047	897854.004	635732.274	431283.926	1186924.327	446323.925	810743.872	901293.922	860176.878	574045.139	729728.411	1333312.108	575998.025	730598.417	570137.825	467788.703	829973.475	603685.507	1132919.162	729828.678	795142.380	757042.592	2074057.511	847511.036	58635.843
1418742.388	760883.576	1206359.091	1049606.823	608526.072	680099.499	801363.541	638328.409	831810.669	609561.133	451321.833	394880.958	934071.864	1253589.316	598366.746	207002.833	1482371.610	551556.099	1651748.222	816513.062	750784.410	437753.440	1207665.643	411287.669	848487.328	921370.392	806686.929	604965.835	673626.901	1475738.585	569781.492	656168.162	551441.949	463660.802	715107.989	585369.102	1057481.612	599610.052	832622.057	740703.754	1872194.501	822663.716	56684.174
1361790.925	793286.675	1175598.822	1107422.121	617170.601	632499.059	827685.853	637714.468	848775.788	507023.819	436345.079	413539.813	895245.528	1201496.929	583337.545	272575.686	1361727.680	575428.819	1683182.592	827452.925	662623.792	427376.612	1127796.307	387762.025	845289.593	881459.634	749231.048	499088.869	664056.834	1271898.008	545001.744	583724.728	613183.073	477542.335	767876.019	621346.322	1118434.486	681190.092	742658.182	830909.811	2022699.386	811718.284	56270.158
1447522.004	740069.760	1088087.624	1067383.330	577648.569	610739.652	833268.392	655339.805	696082.005	601259.053	364601.970	418054.897	954401.315	1329167.239	535916.042	206837.779	1243630.522	545439.832	1566333.369	797496.333	705534.837	427537.038	1176427.179	425539.418	803156.000	855481.313	811731.113	590515.095	699292.081	1360971.823	547526.922	639164.479	501902.506	403670.488	730729.535	603838.220	1140362.033	657389.872	735907.922	775847.989	2093799.245	804039.137	57919.469
1370139.281	754097.837	1353874.486	1113104.927	666105.359	618835.028	864460.578	689472.118	702556.146	548071.447	471742.295	341031.592	903996.494	1256139.174	602562.520	238137.945	1350715.315	658725.733	1739277.932	819991.543	692123.786	418256.973	1047953.194	472868.367	779665.835	888126.595	790351.176	529245.996	708734.115	1346269.646	590439.509	721247.394	553934.732	515966.062	827980.482	690399.199	1068426.103	562082.555	826394.727	719999.460	1979479.827	824219.109	56631.071
1334034.028	585335.165	1200387.826	1155500.756	607279.681	708814.328	920642.302	649232.794	734206.474	569920.323	524672.293	363317.014	924955.311	1352461.498	634527.531	223463.534	1377966.251	613488.501	1655061.650	911683.090	647110.226	464347.243	1119977.050	400719.563	823045.820	778441.040	815089.275	520430.242	661153.728	1381210.263	577352.396	609834.167	567297.964	462918.829	731011.824	714506.389	1114289.616	636958.612	983126.942	743600.689	2165400.439	828409.089	59297.413
1265860.412	632730.444	1192852.401	1159909.404	657226.360	637191.539	863093.867	754929.279	732258.216	518852.199	470556.063	431933.346	933144.783	1341151.419	585146.972	253106.986	1440103.814	655782.520	1690198.173	948129.250	716838.746	444897.053	1128962.485	464614.107	795989.248	874561.287	780628.395	468896.264	693021.558	1331063.050	575758.928	577282.981	512631.039	426343.094	827870.960	699483.359	1097927.640	608536.870	946785.677	784123.845	2135841.827	830639.411	58734.945
1389163.723	675274.359	1231087.935	1019005.438	671376.300	668645.962	864546.962	721645.376	696208.495	574470.887	455566.969	432585.850	877163.593	1396905.852	598240.256	235986.068	1492153.008	571850.071	1713298.069	954049.610	736814.950	405236.190	1139627.772	458900.449	790596.444	962235.998	733469.129	511637.628	738078.310	1422873.374	605465.625	676789.157	647852.199	497120.558	857232.124	733941.153	1156882.893	638743.359	863147.856	766279.465	1990811.503	843242.949	57916.466
1280917.379	604304.075	1202624.544	1056056.283	559316.738	621869.251	853170.553	634737.320	724135.074	567691.318	535440.933	393401.639	892697.212	1351383.246	623323.889	234381.802	1390627.616	549871.619	1638138.180	817165.566	633677.578	420888.587	1171810.285	461751.108	879378.715	862711.311	788261.002	430909.083	697235.843	1344389.260	586797.516	630867.027	498789.612	382562.042	787833.712	707955.120	1148124.215	632077.940	842105.741	783616.342	2149686.339	813967.869	59144.834
1363282.584	648674.386	1266910.898	1088425.446	679109.173	616049.157	784586.615	646508.626	798119.528	551724.238	518517.463	360367.631	898486.455	1461806.147	560469.034	217776.100	1478965.629	579115.547	1753000.581	827580.958	584961.865	447874.202	1004807.679	492292.332	866995.011	871749.193	844482.832	516913.196	626348.857	1360422.671	557181.830	608600.115	473062.730	467824.182	744668.143	644896.646	1042028.206	673659.295	824495.830	758184.089	1906331.442	815055.038	58153.927
1385965.988	633770.132	1162443.837	1123902.875	565685.985	610514.437	961176.256	660657.023	728585.371	633722.313	448563.728	375964.496	880399.892	1468989.867	619211.413	254865.509	1402098.122	637128.294	1741335.712	902558.824	745993.206	452369.234	1033669.051	473133.688	771402.320	826474.940	773296.589	501944.155	599482.020	1361937.468	590913.077	677105.383	585282.718	407687.325	792842.417	653238.832	1086211.866	622126.859	756971.634	819723.137	1885457.466	819873.255	56885.146
1408296.144	724440.502	1166408.226	978858.667	647284.535	682476.591	971462.073	700128.150	820449.685	527791.358	467939.875	420168.210	891770.131	1371148.118	548586.663	191871.823	1419635.532	536031.735	1646483.452	731824.755	800882.261	421180.132	1122766.005	440014.838	846576.091	873671.228	819727.765	518292.249	646527.137	1336628.621	548504.907	563065.169	543557.904	442075.704	731735.287	576789.361	1146735.907	597617.060	800835.984	723516.506	1986879.507	813186.240	57730.643
1345996.612	729168.460	1203540.827	1082249.019	631635.224	666128.497	870933.177	657530.246	780415.521	539939.049	487760.279	404847.464	911261.970	1384108.741	540815.226	225405.622	1466845.703	600253.302	1722141.588	872946.223	661826.286	345930.775	1121553.550	426480.382	829006.287	845008.846	745892.939	532196.921	624471.556	1316305.340	614538.987	561335.954	539521.014	406332.953	690278.879	607305.904	1163048.522	664848.169	743372.390	838898.750	2006773.955	814850.027	58934.203
1505974.382	753144.532	1292721.079	1202013.688	643761.319	658745.786	807816.086	592441.758	809522.162	574643.654	448204.311	398217.524	826911.486	1399088.580	619165.136	253534.276	1386053.914	642116.946	1741312.573	795984.620	645729.631	425773.888	1115870.744	455252.286	831821.467	865376.861	672821.682	500139.355	605149.400	1337938.258	508149.890	632758.210	547724.370	389640.868	869308.857	560601.694	1083860.999	621964.890	833945.577	770481.409	1944246.123	818778.787	59301.971
1599370.462	697714.038	1160338.237	1206098.398	614509.678	679482.474	816980.458	643563.871	851705.117	561414.625	405936.515	430958.445	865406.170	1331416.297	522160.999	212114.891	1514268.749	611908.915	1689451.572	777182.307	694934.337	416805.420	1140419.108	409337.868	831764.392	870095.565	761733.529	512760.614	715504.428	1478805.202	611225.559	624146.075	616700.119	429079.602	926456.226	546879.045	1114343.606	621155.044	913625.178	753368.204	1938085.122	832175.767	60320.052
1442918.993	605400.838	1333130.086	1209137.249	627181.841	597294.664	903240.637	686240.447	738254.162	522336.851	370750.630	423079.028	913714.647	1385236.355	550153.908	226892.654	1434359.306	547659.582	1765719.021	755361.197	684576.020	415375.464	1151357.429	443510.288	811063.183	869048.164	721372.342	574119.182	682450.367	1273468.338	595196.777	608529.157	618143.959	492952.550	824216.626	600601.921	1139572.240	638920.753	838801.569	756922.272	2137092.847	827203.745	61760.312
1463242.274	673767.274	1193056.019	1228297.436	576679.839	639051.871	906689.810	674132.862	754270.604	573030.132	444657.956	368890.298	903407.234	1338448.846	559379.983	206492.245	1402056.473	605460.998	1572628.572	935552.725	681848.767	475425.938	1043132.681	506942.063	741191.204	922305.186	767541.282	539528.727	725424.657	1327575.313	602735.287	672186.146	522967.760	498407.056	879403.396	573517.582	1183024.725	543818.598	894196.585	813279.847	2076886.574	829525.191	58338.388
1444918.156	695435.671	1121490.305	1178194.958	618862.794	695512.799	862114.339	711632.593	714478.623	534294.808	399678.332	380121.706	1011349.693	1406423.472	510602.567	233798.713	1437904.118	560647.971	1732833.099	777708.322	604128.222	431010.892	1128188.118	477000.895	870433.386	825031.100	763194.337	551141.149	715254.533	1246865.279	571644.910	722746.766	514352.540	466590.131	895044.995	590447.222	1247730.658	647937.040	828469.475	812741.493	1947524.072	826475.128	58605.087
1377421.726	632876.988	1218758.221	1187803.589	660135.636	648652.790	851908.735	612689.453	827721.332	598177.010	405776.088	357498.462	1363119.072	1408231.357	555444.903	240831.262	1547299.671	645541.438	1580008.199	809039.339	676483.729	380609.156	1149057.466	487007.508	772815.309	900041.360	716021.187	523325.635	657954.451	1446690.562	530965.954	655375.284	556276.345	437798.174	898833.532	653033.671	1185697.989	609612.037	935329.054	751796.332	1997274.846	840266.704	60936.451
1459905.708	702398.805	1206340.580	1193480.224	575641.693	640759.490	900450.139	661405.166	759492.183	588685.614	435328.529	403030.324	1151028.863	1377764.175	622257.977	238799.705	1477338.224	597507.538	1709660.703	713421.967	652806.915	370327.967	1270238.209	420769.810	818755.950	924750.150	848351.583	438769.989	701076.827	1442471.650	636119.457	570885.968	535005.930	417970.056	847592.641	538840.744	1210277.204	685396.664	758534.251	835324.630	1878107.149	834562.716	60492.772
1469892.267	687952.693	1206237.229	1132693.947	551748.919	652197.602	884538.591	637598.776	676787.614	631531.872	442907.146	380231.228	1237744.098	1319007.912	542272.949	189724.574	1377375.449	521763.018	1729478.022	822885.393	662997.092	402309.947	1333697.749	415972.436	861201.141	820542.239	815300.606	454914.464	760502.563	1364555.200	649760.351	609837.252	598235.628	438621.903	857759.680	526851.936	1270119.431	620809.509	747978.486	771940.675	1990043.306	830939.534	61562.746
1347836.891	636983.293	1162354.368	1097467.956	557973.165	589985.996	887859.732	633571.141	680850.728	463289.044	397460.125	399959.079	1270983.267	1371023.170	627698.600	284612.313	1413289.424	544091.632	1690684.080	846110.237	718520.141	406828.117	1254682.994	438617.275	769656.138	916216.686	790974.372	517035.059	696068.122	1480142.605	545871.750	659950.528	530362.812	349214.894	793289.761	688367.642	1153530.902	590777.331	749345.197	724853.909	1956706.955	820368.230	60493.553
1513974.119	768198.415	1136468.601	1270116.346	677463.258	651446.373	886380.413	635496.261	703625.143	524581.282	463850.537	390874.920	1187657.045	1282671.275	604498.438	184120.439	1552518.165	608526.072	1718740.234	837177.249	593410.488	392209.238	1286057.203	454505.685	870840.623	898185.655	751524.840	470482.020	665334.077	1392147.042	595921.782	607245.744	568120.151	463865.963	831608.593	769649.967	1285117.781	642090.722	791642.302	759129.681	1965189.514	845186.918	61576.100
1289345.949	627437.907	1193521.873	1104779.709	627382.375	645704.950	837024.535	673407.857	758139.355	527306.993	427342.675	452244.286	1321354.152	1378793.065	517706.074	203396.319	1450455.961	629450.953	1760299.994	878539.560	635213.972	427304.111	1251840.048	406132.420	743022.228	912691.927	778297.581	531473.458	700916.401	1373950.957	582646.476	714622.082	549442.786	365492.029	728232.124	586936.347	1125539.535	646574.956	876963.060	841238.820	2144504.867	834796.847	62430.557
1239883.634	633214.809	1290788.246	1067593.119	567091.261	571594.005	884904.179	660555.214	685114.375	518972.519	454649.143	310177.227	1291959.053	1315379.802	607327.500	232489.076	1298831.175	636614.620	1813856.273	822026.185	645880.802	420441.244	1357485.629	356019.144	795785.629	836165.327	797112.234	530955.156	707072.774	1407659.065	587223.264	676053.354	552830.257	413959.390	721185.692	623549.103	1197129.931	731624.222	803078.872	761077.939	2143162.836	828499.348	62939.650
1233367.844	571621.771	1171932.148	1108225.797	675187.976	617290.921	940090.949	621264.566	661812.403	507636.217	495537.887	421224.866	1272920.728	1280591.898	538709.626	196174.034	1465570.003	580462.206	1763405.175	831622.476	658827.542	398476.675	1197868.819	471458.463	922391.569	955271.321	830737.044	499852.439	610008.476	1381287.391	549379.541	629276.643	527769.762	444210.613	863524.242	592586.759	1277722.729	689191.372	841373.023	849980.530	1888672.170	830110.161	59275.616
1324022.788	683491.598	1144656.531	1201564.802	616303.680	617943.426	871790.843	658977.171	695998.707	545237.757	411611.608	319224.364	1177635.007	1385463.112	557647.684	244820.332	1437029.484	539062.873	1781348.280	882901.931	668488.620	455121.168	1316610.768	450197.303	780048.391	857074.782	739155.020	473665.872	729699.102	1448236.211	581622.214	621130.363	486999.795	483741.900	689604.779	580295.609	1267438.455	662211.927	835554.472	830630.607	1963950.836	829712.443	61581.835
1343031.804	618208.747	1081028.851	1175449.194	684309.157	686957.739	843973.786	618935.294	699640.700	548867.410	389091.716	437543.651	1050308.689	1364626.157	585420.006	243152.821	1468203.160	596619.021	1686553.094	822808.265	584656.437	460356.630	1417421.953	413740.346	736008.189	964341.597	713201.380	478287.394	699878.255	1373485.103	533699.378	571527.675	577386.333	454789.516	784031.291	586047.830	1207935.591	688696.209	798896.981	784689.966	1877234.058	820757.107	58875.581
1315999.912	611594.232	1163133.363	1188969.767	595224.543	637507.765	972489.420	639850.920	646564.158	524755.592	431023.233	392284.823	1207946.389	1310659.556	546718.618	246335.130	1420803.253	577475.802	1778064.161	783921.769	690124.623	406855.883	1282458.401	496296.829	827877.131	948946.809	802872.168	467571.202	646576.499	1371481.312	582041.791	625582.203	523472.179	471299.579	773473.983	580078.107	1309582.846	637418.296	759487.556	809124.180	1939107.842	827879.313	60438.055
1285339.910	642226.468	1148145.811	1143849.770	609630.548	684671.659	953781.204	692426.128	643997.332	493256.435	424427.229	403934.266	992795.733	1375748.044	506955.946	244607.459	1397979.476	609738.528	1818703.009	862814.663	632039.375	422085.617	1254346.715	470026.964	762804.068	878109.185	772790.628	489952.263	678846.937	1498573.160	554678.248	669246.019	559717.805	441156.336	704974.886	508094.358	1122161.320	701194.062	841479.460	856158.499	2033301.428	824067.487	61056.443
1299244.582	574133.065	1252108.454	1075339.875	592156.383	623484.315	1029047.530	606641.059	759661.865	556604.911	384979.240	393091.584	1113354.822	1382907.083	566333.862	184501.452	1508820.413	564552.200	1718943.853	808028.960	640145.549	334179.522	1239194.108	488986.618	830297.414	770999.711	757204.561	481553.002	725483.275	1345308.628	469844.941	673059.237	557346.884	474662.368	791583.685	527988.806	1097656.149	628486.851	809665.620	856883.504	1998064.638	816890.990	61054.324
1391574.751	688818.071	1135416.573	1176050.794	614481.912	618301.300	961031.255	657946.738	645732.716	476957.704	405424.383	315085.665	1109911.820	1290731.172	530136.055	254853.169	1428460.541	566508.172	1798844.040	953375.510	664383.857	400875.362	1135944.130	477873.987	746385.017	840270.090	736184.041	516120.319	739053.210	1382253.036	572025.923	617690.445	514199.826	497520.082	822745.020	584745.906	1060378.547	586968.740	833667.916	864819.996	1972638.556	819180.155	59924.063
1281505.096	578574.107	1130505.049	1128232.852	673685.518	661738.360	959744.757	635824.827	667674.146	593151.337	362536.476	415011.419	1096494.598	1342723.291	566144.126	193786.145	1474365.703	632781.349	1652715.410	944766.460	715163.522	435788.213	1123176.327	426693.256	789036.912	862262.425	748254.605	518778.156	731844.809	1354070.392	504492.471	677599.003	568731.006	509376.229	802227.376	607440.107	1067640.938	562782.880	814959.700	882678.259	2009501.208	822059.971	58010.958
1454333.967	619401.149	1174904.669	1041147.402	568442.547	649677.052	938304.660	624226.289	754125.603	510767.621	409816.063	421397.634	1046020.361	1399188.846	578952.035	204133.664	1438908.327	578277.935	1706507.702	861886.039	594140.120	412348.953	1228971.537	507941.644	775942.086	902676.059	782363.780	427583.315	668804.846	1341609.560	542894.602	644757.816	573403.433	518156.503	904576.498	562947.934	1139655.539	574853.443	829233.044	863058.388	2092668.546	826073.347	61210.517
1221587.283	673679.348	1125951.400	1126047.039	525042.509	623259.101	921425.924	601146.446	758566.645	499667.331	395479.473	389827.519	1045199.717	1354685.875	552014.240	177788.214	1439347.958	589225.512	1838208.731	850882.930	605471.796	439920.742	1249177.583	473616.510	760192.507	738041.288	732326.089	476928.395	665153.597	1490682.945	566003.753	641538.485	579926.936	468711.157	800948.591	566918.494	1127171.568	583916.006	812520.906	883705.607	2021775.390	814480.038	61529.525
1311520.307	678680.341	1235078.548	1201472.248	561860.426	595730.504	910183.718	649058.484	866452.029	546319.094	415812.009	386561.911	945386.571	1195169.332	621426.535	219266.217	1352028.037	581497.266	1748494.751	898517.306	712733.983	464634.160	1167947.705	515495.580	840172.908	880899.683	786772.428	457775.920	574791.740	1415345.662	515686.858	645260.691	531367.021	466411.194	776670.176	548099.213	1117363.946	607713.141	983023.590	839619.128	2003981.914	823714.202	58731.897
1363699.077	610085.605	1213627.653	1235874.511	492421.908	590690.947	795821.108	702775.190	725250.348	569528.512	460065.085	362050.569	915952.907	1286171.352	484351.213	206410.489	1398713.737	542572.206	1784455.003	830369.914	642755.568	367196.562	1170550.010	465309.803	791049.958	779021.044	844049.372	452469.500	694306.514	1337268.785	594585.921	670993.744	538029.355	547409.687	869827.159	570828.893	1101777.880	556694.379	805497.612	914529.121	1988275.527	811544.237	59885.295
1389655.801	670876.509	1058629.279	1226356.891	537093.019	632440.442	832740.835	649430.242	764889.615	544053.067	449199.264	373700.012	1012062.357	1327274.513	557209.596	221362.562	1425833.554	548622.142	1763787.731	879935.580	557380.820	429909.502	1296369.243	426466.499	796695.742	759985.804	727561.109	414038.061	651603.715	1344512.665	545387.385	579834.382	514378.764	471611.177	948869.681	466838.484	1136217.163	558892.533	773487.867	782925.273	1965292.866	805205.165	60894.231
1304604.992	654381.872	1217403.849	1319651.161	661638.093	634336.253	832639.026	629270.473	693144.963	473756.883	455455.904	395524.208	972962.988	1323325.549	573196.729	222721.561	1538099.820	608859.266	1720182.532	838613.376	732887.582	353569.552	1118260.176	483775.837	806717.780	832251.842	773859.624	453467.539	706812.080	1371402.641	557138.638	740359.762	619947.216	387991.868	837880.658	606380.366	1113015.458	544903.020	878821.849	814782.305	1972397.916	823814.469	59751.618
1304953.612	640828.905	1247224.697	1280172.321	535945.351	602466.881	855604.718	621930.954	716872.683	499810.789	464416.658	426896.874	1062734.042	1212276.367	544964.723	203996.376	1486129.296	580687.420	1593846.540	822970.235	664009.014	399508.650	1196196.679	396840.015	734525.785	877496.787	737771.340	489673.059	677099.212	1416177.104	539110.692	612576.845	559950.732	527364.068	928301.132	589773.122	1302875.778	568066.161	759337.927	842517.606	2144065.236	821169.912	61750.466
1307916.877	648692.896	1028344.120	1185215.166	586199.001	664096.940	861799.656	643830.735	762683.748	547263.143	427728.316	390089.755	956971.227	1209077.089	537872.013	222021.237	1511377.984	598301.958	1765848.596	814831.667	578857.939	415614.561	1162027.344	442796.081	809275.351	814279.429	728674.840	469866.537	615668.144	1403892.124	540171.976	611955.192	567398.231	403951.235	989892.628	541116.026	1145165.577	617729.009	855402.643	844538.364	1986567.909	810122.031	59577.457
1349308.497	624321.928	1111492.948	1197148.441	628511.532	643883.182	869575.721	628675.043	705686.008	520656.999	459375.559	372105.001	1077285.048	1309474.867	529290.730	271981.799	1430174.330	554685.961	1699188.236	864696.591	570028.303	439470.313	1086759.476	410720.006	821651.342	758404.676	735605.580	505786.682	714412.293	1403811.911	622762.396	589592.642	558247.741	460413.705	866629.423	584878.566	1101463.197	567702.116	839653.064	741339.290	1960197.777	809440.218	58199.358
1319324.138	623529.050	1210081.298	1313915.909	643278.497	659970.582	893318.866	668420.747	689729.726	570458.678	438398.231	334367.715	1073428.638	1302369.817	549140.443	239788.489	1480448.033	597763.603	1770141.552	862734.449	605659.988	366937.411	1270830.553	407179.821	754671.671	815581.353	774783.620	495254.055	654020.912	1415543.110	553607.709	579900.712	607478.671	415557.486	833643.235	521284.823	1159963.394	598084.457	838014.861	765471.161	1990242.296	821080.970	61752.234
1226997.055	645587.715	1204282.800	1037511.578	650059.608	618538.855	888995.059	611927.426	690599.733	580172.203	413518.217	454228.023	1290806.757	1399452.625	571899.433	194963.121	1405357.560	599525.211	1733106.133	731216.985	674459.885	387521.386	1222369.363	390405.980	844749.696	868337.042	728844.522	432365.264	649558.275	1293648.160	561636.754	636225.894	564334.699	454265.045	844192.830	579923.851	1147124.633	573537.636	824974.025	790701.338	2054889.611	816410.048	60460.829
1301882.367	706077.820	1189537.431	1075548.121	642931.420	619280.829	855236.046	659177.704	636481.960	550505.613	501256.172	401180.790	1161063.242	1315342.780	609635.176	213930.488	1388147.173	645849.951	1695908.745	747276.619	623228.250	430302.855	1109870.170	484891.110	776653.208	853425.076	656020.075	473192.305	663951.939	1347107.258	547198.355	527957.955	570990.863	444420.401	897790.759	552264.136	1217616.723	553473.506	900888.227	821187.031	2061715.457	815375.515	59165.459
1366565.160	655069.856	1223904.214	1114289.616	592145.585	608900.915	839504.978	675524.255	743969.362	549507.574	451903.379	381722.887	1018240.326	1346448.583	572363.745	240473.387	1616187.495	587952.896	1707767.977	793394.655	751075.954	437289.128	1192272.397	408481.745	793953.063	721478.779	759013.989	470455.796	660646.225	1345467.513	583019.777	539274.204	590333.073	425402.130	864591.696	552438.445	1179864.012	616690.864	794107.320	808143.109	2064468.934	820592.805	61337.694
1421924.697	671246.725	1168720.529	1202316.031	569853.993	581651.522	859436.447	673153.334	728597.712	544094.717	428865.186	418565.486	1314198.198	1283370.056	551698.015	257060.578	1491270.662	587851.087	1682216.947	801872.587	651208.818	427234.696	1244818.297	400065.516	838625.717	815692.418	757585.574	499998.982	597462.803	1362401.780	550667.582	614716.382	535079.973	449162.243	791546.663	538947.181	1109563.200	533397.035	847117.531	823847.953	2034478.404	821014.226	61384.937
1281125.626	678251.508	1136571.953	1127319.654	649737.212	583339.087	815812.738	638954.690	710909.130	483715.677	391717.160	418796.871	1186082.087	1270410.976	542198.905	222732.359	1338053.950	655298.155	1656938.950	735468.292	666628.288	407361.844	1256677.529	408807.226	781931.862	717838.328	704539.883	446927.068	644031.268	1370242.633	585743.945	546457.925	541311.931	407815.357	833900.843	535155.558	1149881.195	604373.490	854418.487	802579.081	1936173.886	798200.795	58138.496
1307401.661	738076.767	1163927.783	1040621.387	619589.341	675303.668	856206.318	701538.054	683480.800	469778.611	453382.698	412583.423	1122320.204	1334899.407	561374.519	192444.114	1504624.638	600254.844	1665782.470	733311.787	740401.411	421069.067	1261971.608	479376.444	812874.153	693404.114	763015.400	469072.117	679792.529	1301038.584	536508.387	468962.594	556589.485	411204.371	798520.595	577535.962	1163528.259	573799.872	866015.483	803032.595	2038544.603	811052.686	59837.083
1498261.562	719400.945	1244313.878	1013089.705	657440.777	516600.056	818112.700	599082.496	741468.866	536175.193	434501.715	317249.882	1345930.282	1257164.979	523089.623	184416.611	1400924.231	526560.392	1563646.222	799288.792	628633.394	478369.150	1079666.767	450180.335	745431.712	872205.792	691875.433	494268.357	678780.607	1323584.700	514297.008	541355.123	539983.784	376097.157	732080.821	572302.042	1048085.854	602872.575	801025.719	742141.423	1949102.115	794123.385	59295.054
